Identifier;DimensionGroupId;DimensionId;Index;Title;Description;DetailRegionCode
BU16900709;GM1690;WijkenEnBuurten;16970;Verspreide huizen Echten;Buurt 'Verspreide huizen Echten' (BU16900709) is een buurt in wijk 'Wijk 07 Echten' in de gemeente 'De Wolden'.;BU16900709
WK169008;GM1690;WijkenEnBuurten;16971;Wijk 08 Ruinen;Wijk 'Wijk 08 Ruinen' (WK169008) is een wijk in de gemeente 'De Wolden'.;WK169008
BU16900800;GM1690;WijkenEnBuurten;16972;Ruinen;Buurt 'Ruinen' (BU16900800) is een buurt in wijk 'Wijk 08 Ruinen' in de gemeente 'De Wolden'.;BU16900800
BU16900801;GM1690;WijkenEnBuurten;16973;Oldenhave;Buurt 'Oldenhave' (BU16900801) is een buurt in wijk 'Wijk 08 Ruinen' in de gemeente 'De Wolden'.;BU16900801
BU16900802;GM1690;WijkenEnBuurten;16974;Ruinerweide;Buurt 'Ruinerweide' (BU16900802) is een buurt in wijk 'Wijk 08 Ruinen' in de gemeente 'De Wolden'.;BU16900802
BU16900803;GM1690;WijkenEnBuurten;16975;Leeuwte;Buurt 'Leeuwte' (BU16900803) is een buurt in wijk 'Wijk 08 Ruinen' in de gemeente 'De Wolden'.;BU16900803
BU16900804;GM1690;WijkenEnBuurten;16976;Hees;Buurt 'Hees' (BU16900804) is een buurt in wijk 'Wijk 08 Ruinen' in de gemeente 'De Wolden'.;BU16900804
BU16900809;GM1690;WijkenEnBuurten;16977;Verspreide huizen Ruinen;Buurt 'Verspreide huizen Ruinen' (BU16900809) is een buurt in wijk 'Wijk 08 Ruinen' in de gemeente 'De Wolden'.;BU16900809
WK169009;GM1690;WijkenEnBuurten;16978;Wijk 09 Eursinge;Wijk 'Wijk 09 Eursinge' (WK169009) is een wijk in de gemeente 'De Wolden'.;WK169009
BU16900900;GM1690;WijkenEnBuurten;16979;Eursinge en Pesse;Buurt 'Eursinge en Pesse' (BU16900900) is een buurt in wijk 'Wijk 09 Eursinge' in de gemeente 'De Wolden'.;BU16900900
BU16900909;GM1690;WijkenEnBuurten;16980;Verspreide huizen Pesse;Buurt 'Verspreide huizen Pesse' (BU16900909) is een buurt in wijk 'Wijk 09 Eursinge' in de gemeente 'De Wolden'.;BU16900909
WK169010;GM1690;WijkenEnBuurten;16981;Wijk 10 Ansen;Wijk 'Wijk 10 Ansen' (WK169010) is een wijk in de gemeente 'De Wolden'.;WK169010
BU16901000;GM1690;WijkenEnBuurten;16982;Ansen;Buurt 'Ansen' (BU16901000) is een buurt in wijk 'Wijk 10 Ansen' in de gemeente 'De Wolden'.;BU16901000
BU16901009;GM1690;WijkenEnBuurten;16983;Verspreide huizen Ansen;Buurt 'Verspreide huizen Ansen' (BU16901009) is een buurt in wijk 'Wijk 10 Ansen' in de gemeente 'De Wolden'.;BU16901009
WK169011;GM1690;WijkenEnBuurten;16984;Wijk 11 Ruinerwold;Wijk 'Wijk 11 Ruinerwold' (WK169011) is een wijk in de gemeente 'De Wolden'.;WK169011
BU16901100;GM1690;WijkenEnBuurten;16985;Ruinerwold;Buurt 'Ruinerwold' (BU16901100) is een buurt in wijk 'Wijk 11 Ruinerwold' in de gemeente 'De Wolden'.;BU16901100
BU16901101;GM1690;WijkenEnBuurten;16986;Haakswold;Buurt 'Haakswold' (BU16901101) is een buurt in wijk 'Wijk 11 Ruinerwold' in de gemeente 'De Wolden'.;BU16901101
BU16901102;GM1690;WijkenEnBuurten;16987;Oosteinde;Buurt 'Oosteinde' (BU16901102) is een buurt in wijk 'Wijk 11 Ruinerwold' in de gemeente 'De Wolden'.;BU16901102
BU16901103;GM1690;WijkenEnBuurten;16988;Berghuizen;Buurt 'Berghuizen' (BU16901103) is een buurt in wijk 'Wijk 11 Ruinerwold' in de gemeente 'De Wolden'.;BU16901103
BU16901104;GM1690;WijkenEnBuurten;16989;Weerwille;Buurt 'Weerwille' (BU16901104) is een buurt in wijk 'Wijk 11 Ruinerwold' in de gemeente 'De Wolden'.;BU16901104
BU16901105;GM1690;WijkenEnBuurten;16990;Oosteinde-Buiten;Buurt 'Oosteinde-Buiten' (BU16901105) is een buurt in wijk 'Wijk 11 Ruinerwold' in de gemeente 'De Wolden'.;BU16901105
BU16901109;GM1690;WijkenEnBuurten;16991;Ruinerwold-Buiten;Buurt 'Ruinerwold-Buiten' (BU16901109) is een buurt in wijk 'Wijk 11 Ruinerwold' in de gemeente 'De Wolden'.;BU16901109
WK169012;GM1690;WijkenEnBuurten;16992;Wijk 12 Koekange;Wijk 'Wijk 12 Koekange' (WK169012) is een wijk in de gemeente 'De Wolden'.;WK169012
BU16901200;GM1690;WijkenEnBuurten;16993;Koekange;Buurt 'Koekange' (BU16901200) is een buurt in wijk 'Wijk 12 Koekange' in de gemeente 'De Wolden'.;BU16901200
BU16901201;GM1690;WijkenEnBuurten;16994;Koekange Noord;Buurt 'Koekange Noord' (BU16901201) is een buurt in wijk 'Wijk 12 Koekange' in de gemeente 'De Wolden'.;BU16901201
BU16901202;GM1690;WijkenEnBuurten;16995;Koekange Zuid;Buurt 'Koekange Zuid' (BU16901202) is een buurt in wijk 'Wijk 12 Koekange' in de gemeente 'De Wolden'.;BU16901202
BU16901203;GM1690;WijkenEnBuurten;16996;Koekangerveld;Buurt 'Koekangerveld' (BU16901203) is een buurt in wijk 'Wijk 12 Koekange' in de gemeente 'De Wolden'.;BU16901203
BU16901209;GM1690;WijkenEnBuurten;16997;Verspreide huizen Koekange;Buurt 'Verspreide huizen Koekange' (BU16901209) is een buurt in wijk 'Wijk 12 Koekange' in de gemeente 'De Wolden'.;BU16901209
WK169013;GM1690;WijkenEnBuurten;16998;Wijk 13 De Wijk;Wijk 'Wijk 13 De Wijk' (WK169013) is een wijk in de gemeente 'De Wolden'.;WK169013
BU16901300;GM1690;WijkenEnBuurten;16999;De Wijk;Buurt 'De Wijk' (BU16901300) is een buurt in wijk 'Wijk 13 De Wijk' in de gemeente 'De Wolden'.;BU16901300
BU16901309;GM1690;WijkenEnBuurten;17000;Verspreide huizen De Wijk;Buurt 'Verspreide huizen De Wijk' (BU16901309) is een buurt in wijk 'Wijk 13 De Wijk' in de gemeente 'De Wolden'.;BU16901309
GM0880;GM;WijkenEnBuurten;17001;Wormerland;Gemeente 'Wormerland' (GM0880);GM0880
WK088000;GM0880;WijkenEnBuurten;17002;Wijk 00 Wormer;Wijk 'Wijk 00 Wormer' (WK088000) is een wijk in de gemeente 'Wormerland'.;WK088000
BU08800000;GM0880;WijkenEnBuurten;17003;Oosteinde;Buurt 'Oosteinde' (BU08800000) is een buurt in wijk 'Wijk 00 Wormer' in de gemeente 'Wormerland'.;BU08800000
BU08800001;GM0880;WijkenEnBuurten;17004;Westeinde;Buurt 'Westeinde' (BU08800001) is een buurt in wijk 'Wijk 00 Wormer' in de gemeente 'Wormerland'.;BU08800001
BU08800002;GM0880;WijkenEnBuurten;17005;Oost-Knollendam;Buurt 'Oost-Knollendam' (BU08800002) is een buurt in wijk 'Wijk 00 Wormer' in de gemeente 'Wormerland'.;BU08800002
BU08800003;GM0880;WijkenEnBuurten;17006;Molenbuurt;Buurt 'Molenbuurt' (BU08800003) is een buurt in wijk 'Wijk 00 Wormer' in de gemeente 'Wormerland'.;BU08800003
BU08800004;GM0880;WijkenEnBuurten;17007;Plaszoom;Buurt 'Plaszoom' (BU08800004) is een buurt in wijk 'Wijk 00 Wormer' in de gemeente 'Wormerland'.;BU08800004
BU08800005;GM0880;WijkenEnBuurten;17008;Middentil;Buurt 'Middentil' (BU08800005) is een buurt in wijk 'Wijk 00 Wormer' in de gemeente 'Wormerland'.;BU08800005
BU08800009;GM0880;WijkenEnBuurten;17009;Verspr.h. in de polder Engewormer;Buurt 'Verspreide huizen in de polder Engewormer' (BU08800009) is een buurt in wijk 'Wijk 00 Wormer' in de gemeente 'Wormerland'.;BU08800009
WK088001;GM0880;WijkenEnBuurten;17010;Wijk 01 Wijdewormer;Wijk 'Wijk 01 Wijdewormer' (WK088001) is een wijk in de gemeente 'Wormerland'.;WK088001
BU08800100;GM0880;WijkenEnBuurten;17011;Neck (gedeeltelijk);Buurt 'Neck (gedeeltelijk)' (BU08800100) is een buurt in wijk 'Wijk 01 Wijdewormer' in de gemeente 'Wormerland'.;BU08800100
BU08800108;GM0880;WijkenEnBuurten;17012;Verspr.h. ten zuiden van De Middentocht;Buurt 'Verspreide huizen ten zuiden van De Middentocht' (BU08800108) is een buurt in wijk 'Wijk 01 Wijdewormer' in de gemeente 'Wormerland'.;BU08800108
BU08800109;GM0880;WijkenEnBuurten;17013;Verspr.h. ten noorden van De Middentocht;Buurt 'Verspreide huizen ten noorden van De Middentocht' (BU08800109) is een buurt in wijk 'Wijk 01 Wijdewormer' in de gemeente 'Wormerland'.;BU08800109
WK088002;GM0880;WijkenEnBuurten;17014;Wijk 02 Jisp;Wijk 'Wijk 02 Jisp' (WK088002) is een wijk in de gemeente 'Wormerland'.;WK088002
BU08800200;GM0880;WijkenEnBuurten;17015;Jisp;Buurt 'Jisp' (BU08800200) is een buurt in wijk 'Wijk 02 Jisp' in de gemeente 'Wormerland'.;BU08800200
BU08800201;GM0880;WijkenEnBuurten;17016;Uitbreiding-Jisp;Buurt 'Uitbreiding-Jisp' (BU08800201) is een buurt in wijk 'Wijk 02 Jisp' in de gemeente 'Wormerland'.;BU08800201
BU08800208;GM0880;WijkenEnBuurten;17017;Spijkerboor;Buurt 'Spijkerboor' (BU08800208) is een buurt in wijk 'Wijk 02 Jisp' in de gemeente 'Wormerland'.;BU08800208
BU08800209;GM0880;WijkenEnBuurten;17018;Verspr.h. Kanaal- en Oudelandsdijk;Buurt 'Verspreide huizen Kanaal- en Oudelandsdijk' (BU08800209) is een buurt in wijk 'Wijk 02 Jisp' in de gemeente 'Wormerland'.;BU08800209
GM0351;GM;WijkenEnBuurten;17019;Woudenberg;Gemeente 'Woudenberg' (GM0351);GM0351
WK035100;GM0351;WijkenEnBuurten;17020;Wijk 00 Woudenberg;Wijk 'Wijk 00 Woudenberg' (WK035100) is een wijk in de gemeente 'Woudenberg'.;WK035100
BU03510001;GM0351;WijkenEnBuurten;17021;De Grift;Buurt 'De Grift' (BU03510001) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510001
BU03510002;GM0351;WijkenEnBuurten;17022;Nico Bergsteijn;Buurt 'Nico Bergsteijn' (BU03510002) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510002
BU03510003;GM0351;WijkenEnBuurten;17023;Nieuwoord;Buurt 'Nieuwoord' (BU03510003) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510003
BU03510004;GM0351;WijkenEnBuurten;17024;Laanzicht;Buurt 'Laanzicht' (BU03510004) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510004
BU03510005;GM0351;WijkenEnBuurten;17025;Het Zeeland;Buurt 'Het Zeeland' (BU03510005) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510005
BU03510006;GM0351;WijkenEnBuurten;17026;Het Groene Woud;Buurt 'Het Groene Woud' (BU03510006) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510006
BU03510007;GM0351;WijkenEnBuurten;17027;Woudenberg-Oost;Buurt 'Woudenberg-Oost' (BU03510007) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510007
BU03510008;GM0351;WijkenEnBuurten;17028;Bedrijventerrein;Buurt 'Bedrijventerrein' (BU03510008) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510008
BU03510009;GM0351;WijkenEnBuurten;17029;Den Treek-Henschoten;Buurt 'Den Treek-Henschoten' (BU03510009) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510009
BU03510010;GM0351;WijkenEnBuurten;17030;Geerestein;Buurt 'Geerestein' (BU03510010) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510010
BU03510011;GM0351;WijkenEnBuurten;17031;Voskuilen;Buurt 'Voskuilen' (BU03510011) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510011
BU03510012;GM0351;WijkenEnBuurten;17032;Rumelaar-Lambalgen;Buurt 'Rumelaar-Lambalgen' (BU03510012) is een buurt in wijk 'Wijk 00 Woudenberg' in de gemeente 'Woudenberg'.;BU03510012
GM0479;GM;WijkenEnBuurten;17033;Zaanstad;Gemeente 'Zaanstad' (GM0479);GM0479
WK047911;GM0479;WijkenEnBuurten;17034;Wijk 11 Zaandam Zuid;Wijk 'Wijk 11 Zaandam Zuid' (WK047911) is een wijk in de gemeente 'Zaanstad'.;WK047911
BU04791110;GM0479;WijkenEnBuurten;17035;Achtersluispolder;Buurt 'Achtersluispolder' (BU04791110) is een buurt in wijk 'Wijk 11 Zaandam Zuid' in de gemeente 'Zaanstad'.;BU04791110
BU04791120;GM0479;WijkenEnBuurten;17036;Bomenbuurt;Buurt 'Bomenbuurt' (BU04791120) is een buurt in wijk 'Wijk 11 Zaandam Zuid' in de gemeente 'Zaanstad'.;BU04791120
BU04791130;GM0479;WijkenEnBuurten;17037;Burgemeestersbuurt;Buurt 'Burgemeestersbuurt' (BU04791130) is een buurt in wijk 'Wijk 11 Zaandam Zuid' in de gemeente 'Zaanstad'.;BU04791130
WK047912;GM0479;WijkenEnBuurten;17038;Wijk 12 Poelenburg;Wijk 'Wijk 12 Poelenburg' (WK047912) is een wijk in de gemeente 'Zaanstad'.;WK047912
BU04791210;GM0479;WijkenEnBuurten;17039;Poelenburg;Buurt 'Poelenburg' (BU04791210) is een buurt in wijk 'Wijk 12 Poelenburg' in de gemeente 'Zaanstad'.;BU04791210
WK047913;GM0479;WijkenEnBuurten;17040;Wijk 13 Pelders- en Hoornseveld;Wijk 'Wijk 13 Pelders- en Hoornseveld' (WK047913) is een wijk in de gemeente 'Zaanstad'.;WK047913
BU04791310;GM0479;WijkenEnBuurten;17041;Peldersveld;Buurt 'Peldersveld' (BU04791310) is een buurt in wijk 'Wijk 13 Pelders- en Hoornseveld' in de gemeente 'Zaanstad'.;BU04791310
BU04791320;GM0479;WijkenEnBuurten;17042;Hoornseveld;Buurt 'Hoornseveld' (BU04791320) is een buurt in wijk 'Wijk 13 Pelders- en Hoornseveld' in de gemeente 'Zaanstad'.;BU04791320
WK047914;GM0479;WijkenEnBuurten;17043;Wijk 14 Rosmolenwijk;Wijk 'Wijk 14 Rosmolenwijk' (WK047914) is een wijk in de gemeente 'Zaanstad'.;WK047914
BU04791410;GM0479;WijkenEnBuurten;17044;Rosmolenbuurt;Buurt 'Rosmolenbuurt' (BU04791410) is een buurt in wijk 'Wijk 14 Rosmolenwijk' in de gemeente 'Zaanstad'.;BU04791410
WK047915;GM0479;WijkenEnBuurten;17045;Wijk 15 Kogerveldwijk;Wijk 'Wijk 15 Kogerveldwijk' (WK047915) is een wijk in de gemeente 'Zaanstad'.;WK047915
BU04791510;GM0479;WijkenEnBuurten;17046;Kogerveld;Buurt 'Kogerveld' (BU04791510) is een buurt in wijk 'Wijk 15 Kogerveldwijk' in de gemeente 'Zaanstad'.;BU04791510
BU04791520;GM0479;WijkenEnBuurten;17047;Boerejonkerbuurt;Buurt 'Boerejonkerbuurt' (BU04791520) is een buurt in wijk 'Wijk 15 Kogerveldwijk' in de gemeente 'Zaanstad'.;BU04791520
WK047916;GM0479;WijkenEnBuurten;17048;Wijk 16 Zaandam Noord;Wijk 'Wijk 16 Zaandam Noord' (WK047916) is een wijk in de gemeente 'Zaanstad'.;WK047916
BU04791610;GM0479;WijkenEnBuurten;17049;Kalf;Buurt 'Kalf' (BU04791610) is een buurt in wijk 'Wijk 16 Zaandam Noord' in de gemeente 'Zaanstad'.;BU04791610
BU04791620;GM0479;WijkenEnBuurten;17050;Zaanse Schans;Buurt 'Zaanse Schans' (BU04791620) is een buurt in wijk 'Wijk 16 Zaandam Noord' in de gemeente 'Zaanstad'.;BU04791620
WK047921;GM0479;WijkenEnBuurten;17051;Wijk 21 Oude Haven;Wijk 'Wijk 21 Oude Haven' (WK047921) is een wijk in de gemeente 'Zaanstad'.;WK047921
BU04792110;GM0479;WijkenEnBuurten;17052;Havenbuurt;Buurt 'Havenbuurt' (BU04792110) is een buurt in wijk 'Wijk 21 Oude Haven' in de gemeente 'Zaanstad'.;BU04792110
BU04792120;GM0479;WijkenEnBuurten;17053;Zuiderhout;Buurt 'Zuiderhout' (BU04792120) is een buurt in wijk 'Wijk 21 Oude Haven' in de gemeente 'Zaanstad'.;BU04792120
BU04792130;GM0479;WijkenEnBuurten;17054;Het Eiland;Buurt 'Het Eiland' (BU04792130) is een buurt in wijk 'Wijk 21 Oude Haven' in de gemeente 'Zaanstad'.;BU04792130
BU04792140;GM0479;WijkenEnBuurten;17055;Russische buurt;Buurt 'Russische buurt' (BU04792140) is een buurt in wijk 'Wijk 21 Oude Haven' in de gemeente 'Zaanstad'.;BU04792140
WK047922;GM0479;WijkenEnBuurten;17056;Wijk 22 Zaandam West;Wijk 'Wijk 22 Zaandam West' (WK047922) is een wijk in de gemeente 'Zaanstad'.;WK047922
BU04792210;GM0479;WijkenEnBuurten;17057;Oud West;Buurt 'Oud West' (BU04792210) is een buurt in wijk 'Wijk 22 Zaandam West' in de gemeente 'Zaanstad'.;BU04792210
BU04792220;GM0479;WijkenEnBuurten;17058;Spoorbuurt;Buurt 'Spoorbuurt' (BU04792220) is een buurt in wijk 'Wijk 22 Zaandam West' in de gemeente 'Zaanstad'.;BU04792220
BU04792230;GM0479;WijkenEnBuurten;17059;Schilders- en Waddenbuurt;Buurt 'Schilders- en Waddenbuurt' (BU04792230) is een buurt in wijk 'Wijk 22 Zaandam West' in de gemeente 'Zaanstad'.;BU04792230
WK047923;GM0479;WijkenEnBuurten;17060;Wijk 23 Nieuw West;Wijk 'Wijk 23 Nieuw West' (WK047923) is een wijk in de gemeente 'Zaanstad'.;WK047923
BU04792310;GM0479;WijkenEnBuurten;17061;Westerspoor;Buurt 'Westerspoor' (BU04792310) is een buurt in wijk 'Wijk 23 Nieuw West' in de gemeente 'Zaanstad'.;BU04792310
BU04792320;GM0479;WijkenEnBuurten;17062;Westerwatering;Buurt 'Westerwatering' (BU04792320) is een buurt in wijk 'Wijk 23 Nieuw West' in de gemeente 'Zaanstad'.;BU04792320
WK047931;GM0479;WijkenEnBuurten;17063;Wijk 31 Oud Koog a/d Zaan;Wijk 'Wijk 31 Oud Koog a/d Zaan' (WK047931) is een wijk in de gemeente 'Zaanstad'.;WK047931
BU04793110;GM0479;WijkenEnBuurten;17064;Oud Koog;Buurt 'Oud Koog' (BU04793110) is een buurt in wijk 'Wijk 31 Oud Koog a/d Zaan' in de gemeente 'Zaanstad'.;BU04793110
WK047932;GM0479;WijkenEnBuurten;17065;Wijk 32 Westerkoog;Wijk 'Wijk 32 Westerkoog' (WK047932) is een wijk in de gemeente 'Zaanstad'.;WK047932
BU04793210;GM0479;WijkenEnBuurten;17066;Westerkoog;Buurt 'Westerkoog' (BU04793210) is een buurt in wijk 'Wijk 32 Westerkoog' in de gemeente 'Zaanstad'.;BU04793210
WK047941;GM0479;WijkenEnBuurten;17067;Wijk 41 Oud Zaandijk;Wijk 'Wijk 41 Oud Zaandijk' (WK047941) is een wijk in de gemeente 'Zaanstad'.;WK047941
BU04794110;GM0479;WijkenEnBuurten;17068;Oud Zaandijk;Buurt 'Oud Zaandijk' (BU04794110) is een buurt in wijk 'Wijk 41 Oud Zaandijk' in de gemeente 'Zaanstad'.;BU04794110
WK047942;GM0479;WijkenEnBuurten;17069;Wijk 42 Rooswijk;Wijk 'Wijk 42 Rooswijk' (WK047942) is een wijk in de gemeente 'Zaanstad'.;WK047942
BU04794210;GM0479;WijkenEnBuurten;17070;Rooswijk;Buurt 'Rooswijk' (BU04794210) is een buurt in wijk 'Wijk 42 Rooswijk' in de gemeente 'Zaanstad'.;BU04794210
BU04794220;GM0479;WijkenEnBuurten;17071;Rooswijk Noord;Buurt 'Rooswijk Noord' (BU04794220) is een buurt in wijk 'Wijk 42 Rooswijk' in de gemeente 'Zaanstad'.;BU04794220
WK047951;GM0479;WijkenEnBuurten;17072;Wijk 51 Wormerveer;Wijk 'Wijk 51 Wormerveer' (WK047951) is een wijk in de gemeente 'Zaanstad'.;WK047951
BU04795110;GM0479;WijkenEnBuurten;17073;Wormerveer Zuid;Buurt 'Wormerveer Zuid' (BU04795110) is een buurt in wijk 'Wijk 51 Wormerveer' in de gemeente 'Zaanstad'.;BU04795110
BU04795120;GM0479;WijkenEnBuurten;17074;Guisveld;Buurt 'Guisveld' (BU04795120) is een buurt in wijk 'Wijk 51 Wormerveer' in de gemeente 'Zaanstad'.;BU04795120
BU04795130;GM0479;WijkenEnBuurten;17075;Wormerveer Noord;Buurt 'Wormerveer Noord' (BU04795130) is een buurt in wijk 'Wijk 51 Wormerveer' in de gemeente 'Zaanstad'.;BU04795130
BU04795140;GM0479;WijkenEnBuurten;17076;Karnemelksepolder;Buurt 'Karnemelksepolder' (BU04795140) is een buurt in wijk 'Wijk 51 Wormerveer' in de gemeente 'Zaanstad'.;BU04795140
BU04795150;GM0479;WijkenEnBuurten;17077;Westknollendam;Buurt 'Westknollendam' (BU04795150) is een buurt in wijk 'Wijk 51 Wormerveer' in de gemeente 'Zaanstad'.;BU04795150
BU04795160;GM0479;WijkenEnBuurten;17078;Industriebuurt;Buurt 'Industriebuurt' (BU04795160) is een buurt in wijk 'Wijk 51 Wormerveer' in de gemeente 'Zaanstad'.;BU04795160
WK047961;GM0479;WijkenEnBuurten;17079;Wijk 61 Krommenie Oost;Wijk 'Wijk 61 Krommenie Oost' (WK047961) is een wijk in de gemeente 'Zaanstad'.;WK047961
BU04796110;GM0479;WijkenEnBuurten;17080;Zuiderhoofdbuurt;Buurt 'Zuiderhoofdbuurt' (BU04796110) is een buurt in wijk 'Wijk 61 Krommenie Oost' in de gemeente 'Zaanstad'.;BU04796110
BU04796120;GM0479;WijkenEnBuurten;17081;Noorderhoofdbuurt;Buurt 'Noorderhoofdbuurt' (BU04796120) is een buurt in wijk 'Wijk 61 Krommenie Oost' in de gemeente 'Zaanstad'.;BU04796120
BU04796130;GM0479;WijkenEnBuurten;17082;Snuiverbuurt;Buurt 'Snuiverbuurt' (BU04796130) is een buurt in wijk 'Wijk 61 Krommenie Oost' in de gemeente 'Zaanstad'.;BU04796130
BU04796140;GM0479;WijkenEnBuurten;17083;Rosariumbuurt;Buurt 'Rosariumbuurt' (BU04796140) is een buurt in wijk 'Wijk 61 Krommenie Oost' in de gemeente 'Zaanstad'.;BU04796140
WK047962;GM0479;WijkenEnBuurten;17084;Wijk 62 Krommenie West;Wijk 'Wijk 62 Krommenie West' (WK047962) is een wijk in de gemeente 'Zaanstad'.;WK047962
BU04796210;GM0479;WijkenEnBuurten;17085;Zuiderham;Buurt 'Zuiderham' (BU04796210) is een buurt in wijk 'Wijk 62 Krommenie West' in de gemeente 'Zaanstad'.;BU04796210
BU04796220;GM0479;WijkenEnBuurten;17086;Noorderham;Buurt 'Noorderham' (BU04796220) is een buurt in wijk 'Wijk 62 Krommenie West' in de gemeente 'Zaanstad'.;BU04796220
BU04796230;GM0479;WijkenEnBuurten;17087;Krommeniedijk;Buurt 'Krommeniedijk' (BU04796230) is een buurt in wijk 'Wijk 62 Krommenie West' in de gemeente 'Zaanstad'.;BU04796230
BU04796240;GM0479;WijkenEnBuurten;17088;Willis;Buurt 'Willis' (BU04796240) is een buurt in wijk 'Wijk 62 Krommenie West' in de gemeente 'Zaanstad'.;BU04796240
WK047971;GM0479;WijkenEnBuurten;17089;Wijk 71 Assendelft-Zuid;Wijk 'Wijk 71 Assendelft-Zuid' (WK047971) is een wijk in de gemeente 'Zaanstad'.;WK047971
BU04797110;GM0479;WijkenEnBuurten;17090;De Zuid;Buurt 'De Zuid' (BU04797110) is een buurt in wijk 'Wijk 71 Assendelft-Zuid' in de gemeente 'Zaanstad'.;BU04797110
BU04797120;GM0479;WijkenEnBuurten;17091;Centrum;Buurt 'Centrum' (BU04797120) is een buurt in wijk 'Wijk 71 Assendelft-Zuid' in de gemeente 'Zaanstad'.;BU04797120
BU04797130;GM0479;WijkenEnBuurten;17092;Westerpolder;Buurt 'Westerpolder' (BU04797130) is een buurt in wijk 'Wijk 71 Assendelft-Zuid' in de gemeente 'Zaanstad'.;BU04797130
WK047972;GM0479;WijkenEnBuurten;17093;Wijk 72 Assendelft-Noord;Wijk 'Wijk 72 Assendelft-Noord' (WK047972) is een wijk in de gemeente 'Zaanstad'.;WK047972
BU04797210;GM0479;WijkenEnBuurten;17094;Waterrijk;Buurt 'Waterrijk' (BU04797210) is een buurt in wijk 'Wijk 72 Assendelft-Noord' in de gemeente 'Zaanstad'.;BU04797210
BU04797220;GM0479;WijkenEnBuurten;17095;Langeheit;Buurt 'Langeheit' (BU04797220) is een buurt in wijk 'Wijk 72 Assendelft-Noord' in de gemeente 'Zaanstad'.;BU04797220
BU04797230;GM0479;WijkenEnBuurten;17096;Parkrijk;Buurt 'Parkrijk' (BU04797230) is een buurt in wijk 'Wijk 72 Assendelft-Noord' in de gemeente 'Zaanstad'.;BU04797230
WK047981;GM0479;WijkenEnBuurten;17097;Wijk 81 Westzaan;Wijk 'Wijk 81 Westzaan' (WK047981) is een wijk in de gemeente 'Zaanstad'.;WK047981
BU04798110;GM0479;WijkenEnBuurten;17098;Westzanerpolder;Buurt 'Westzanerpolder' (BU04798110) is een buurt in wijk 'Wijk 81 Westzaan' in de gemeente 'Zaanstad'.;BU04798110
BU04798120;GM0479;WijkenEnBuurten;17099;Westzaan Zuid;Buurt 'Westzaan Zuid' (BU04798120) is een buurt in wijk 'Wijk 81 Westzaan' in de gemeente 'Zaanstad'.;BU04798120
BU04798130;GM0479;WijkenEnBuurten;17100;J.J. Allanbuurt;Buurt 'J.J. Allanbuurt' (BU04798130) is een buurt in wijk 'Wijk 81 Westzaan' in de gemeente 'Zaanstad'.;BU04798130
BU04798140;GM0479;WijkenEnBuurten;17101;Westzaan Noord;Buurt 'Westzaan Noord' (BU04798140) is een buurt in wijk 'Wijk 81 Westzaan' in de gemeente 'Zaanstad'.;BU04798140
BU04798150;GM0479;WijkenEnBuurten;17102;Middel;Buurt 'Middel' (BU04798150) is een buurt in wijk 'Wijk 81 Westzaan' in de gemeente 'Zaanstad'.;BU04798150
