index,Periode,SES-Score,Spreiding,Plaats,Buurt,Wijk,Gemeente,Region_Code,Region_Description,ID,RegioS,Perioden,GemiddeldeVerkoopprijs_1
19774,2015JJ00,"0,009","0,755",Beesel,,,Beesel,GM0889,Gemeente 'Beesel' (GM0889),1992,GM0889,2015JJ00,198705.0
19776,2016JJ00,"0,014","0,757",Beesel,,,Beesel,GM0889,Gemeente 'Beesel' (GM0889),1993,GM0889,2016JJ00,196107.0
19778,2017JJ00,"0,013","0,76",Beesel,,,Beesel,GM0889,Gemeente 'Beesel' (GM0889),1994,GM0889,2017JJ00,221375.0
19780,2018JJ00,"0,016","0,759",Beesel,,,Beesel,GM0889,Gemeente 'Beesel' (GM0889),1995,GM0889,2018JJ00,213909.0
19782,2019JJ00,"0,012","0,761",Beesel,,,Beesel,GM0889,Gemeente 'Beesel' (GM0889),1996,GM0889,2019JJ00,233443.0
19844,2014JJ00,"0,03","0,793",Berg en Dal,,,Berg en Dal,GM1945,Gemeente 'Berg en Dal' (GM1945),2165,GM1945,2014JJ00,
19846,2015JJ00,"0,028","0,799",Berg en Dal,,,Berg en Dal,GM1945,Gemeente 'Berg en Dal' (GM1945),2166,GM1945,2015JJ00,
19848,2016JJ00,"0,013","0,815",Berg en Dal,,,Berg en Dal,GM1945,Gemeente 'Berg en Dal' (GM1945),2167,GM1945,2016JJ00,241713.0
19850,2017JJ00,"0,009","0,827",Berg en Dal,,,Berg en Dal,GM1945,Gemeente 'Berg en Dal' (GM1945),2168,GM1945,2017JJ00,265704.0
19852,2018JJ00,"0,008","0,827",Berg en Dal,,,Berg en Dal,GM1945,Gemeente 'Berg en Dal' (GM1945),2169,GM1945,2018JJ00,287270.0
19854,2019JJ00,"0,016","0,823",Berg en Dal,,,Berg en Dal,GM1945,Gemeente 'Berg en Dal' (GM1945),2170,GM1945,2019JJ00,292830.0
20288,2014JJ00,"0,218","0,641",Bergeijk,,,Bergeijk,GM1724,Gemeente 'Bergeijk' (GM1724),2223,GM1724,2014JJ00,273849.0
20290,2015JJ00,"0,213","0,645",Bergeijk,,,Bergeijk,GM1724,Gemeente 'Bergeijk' (GM1724),2224,GM1724,2015JJ00,265178.0
20292,2016JJ00,"0,213","0,652",Bergeijk,,,Bergeijk,GM1724,Gemeente 'Bergeijk' (GM1724),2225,GM1724,2016JJ00,275527.0
20294,2017JJ00,"0,204","0,662",Bergeijk,,,Bergeijk,GM1724,Gemeente 'Bergeijk' (GM1724),2226,GM1724,2017JJ00,299913.0
20296,2018JJ00,"0,212","0,658",Bergeijk,,,Bergeijk,GM1724,Gemeente 'Bergeijk' (GM1724),2227,GM1724,2018JJ00,328777.0
20298,2019JJ00,"0,223","0,65",Bergeijk,,,Bergeijk,GM1724,Gemeente 'Bergeijk' (GM1724),2228,GM1724,2019JJ00,335601.0
20760,2014JJ00,"0,061","0,702",Bergen (L.),,,Bergen (L.),GM0893,Gemeente 'Bergen (L.)' (GM0893),2252,GM0893,2014JJ00,188050.0
20762,2015JJ00,"0,05","0,715",Bergen (L.),,,Bergen (L.),GM0893,Gemeente 'Bergen (L.)' (GM0893),2253,GM0893,2015JJ00,188826.0
20764,2016JJ00,"0,041","0,729",Bergen (L.),,,Bergen (L.),GM0893,Gemeente 'Bergen (L.)' (GM0893),2254,GM0893,2016JJ00,213867.0
20766,2017JJ00,"0,046","0,731",Bergen (L.),,,Bergen (L.),GM0893,Gemeente 'Bergen (L.)' (GM0893),2255,GM0893,2017JJ00,221542.0
20768,2018JJ00,"0,044","0,727",Bergen (L.),,,Bergen (L.),GM0893,Gemeente 'Bergen (L.)' (GM0893),2256,GM0893,2018JJ00,235110.0
20770,2019JJ00,"0,05","0,724",Bergen (L.),,,Bergen (L.),GM0893,Gemeente 'Bergen (L.)' (GM0893),2257,GM0893,2019JJ00,240030.0
20998,2014JJ00,"0,149","0,69",Bergen (NH.),,,Bergen (NH.),GM0373,Gemeente 'Bergen (NH.)' (GM0373),2281,GM0373,2014JJ00,334932.0
21000,2015JJ00,"0,147","0,695",Bergen (NH.),,,Bergen (NH.),GM0373,Gemeente 'Bergen (NH.)' (GM0373),2282,GM0373,2015JJ00,356475.0
21002,2016JJ00,"0,148","0,703",Bergen (NH.),,,Bergen (NH.),GM0373,Gemeente 'Bergen (NH.)' (GM0373),2283,GM0373,2016JJ00,403609.0
21004,2017JJ00,"0,148","0,706",Bergen (NH.),,,Bergen (NH.),GM0373,Gemeente 'Bergen (NH.)' (GM0373),2284,GM0373,2017JJ00,463173.0
21006,2018JJ00,"0,158","0,71",Bergen (NH.),,,Bergen (NH.),GM0373,Gemeente 'Bergen (NH.)' (GM0373),2285,GM0373,2018JJ00,476861.0
21008,2019JJ00,"0,16","0,711",Bergen (NH.),,,Bergen (NH.),GM0373,Gemeente 'Bergen (NH.)' (GM0373),2286,GM0373,2019JJ00,488406.0
21450,2014JJ00,"-0,018","0,833",Bergen op Zoom,,,Bergen op Zoom,GM0748,Gemeente 'Bergen op Zoom' (GM0748),2310,GM0748,2014JJ00,200113.0
21452,2015JJ00,"-0,015","0,833",Bergen op Zoom,,,Bergen op Zoom,GM0748,Gemeente 'Bergen op Zoom' (GM0748),2311,GM0748,2015JJ00,207778.0
21454,2016JJ00,"-0,023","0,84",Bergen op Zoom,,,Bergen op Zoom,GM0748,Gemeente 'Bergen op Zoom' (GM0748),2312,GM0748,2016JJ00,223748.0
21456,2017JJ00,"-0,03","0,85",Bergen op Zoom,,,Bergen op Zoom,GM0748,Gemeente 'Bergen op Zoom' (GM0748),2313,GM0748,2017JJ00,217722.0
21458,2018JJ00,"-0,033","0,853",Bergen op Zoom,,,Bergen op Zoom,GM0748,Gemeente 'Bergen op Zoom' (GM0748),2314,GM0748,2018JJ00,233913.0
21460,2019JJ00,"-0,034","0,854",Bergen op Zoom,,,Bergen op Zoom,GM0748,Gemeente 'Bergen op Zoom' (GM0748),2315,GM0748,2019JJ00,255679.0
21878,2014JJ00,"0,108","0,692",Berkelland,,,Berkelland,GM1859,Gemeente 'Berkelland' (GM1859),2484,GM1859,2014JJ00,191881.0
21880,2015JJ00,"0,093","0,707",Berkelland,,,Berkelland,GM1859,Gemeente 'Berkelland' (GM1859),2485,GM1859,2015JJ00,209095.0
21882,2016JJ00,"0,084","0,724",Berkelland,,,Berkelland,GM1859,Gemeente 'Berkelland' (GM1859),2486,GM1859,2016JJ00,221494.0
21884,2017JJ00,"0,091","0,716",Berkelland,,,Berkelland,GM1859,Gemeente 'Berkelland' (GM1859),2487,GM1859,2017JJ00,234473.0
21886,2018JJ00,"0,093","0,715",Berkelland,,,Berkelland,GM1859,Gemeente 'Berkelland' (GM1859),2488,GM1859,2018JJ00,249886.0
21888,2019JJ00,"0,093","0,716",Berkelland,,,Berkelland,GM1859,Gemeente 'Berkelland' (GM1859),2489,GM1859,2019JJ00,265879.0
22674,2014JJ00,"0,187","0,679",Bernheze,,,Bernheze,GM1721,Gemeente 'Bernheze' (GM1721),2542,GM1721,2014JJ00,248280.0
22676,2015JJ00,"0,18","0,692",Bernheze,,,Bernheze,GM1721,Gemeente 'Bernheze' (GM1721),2543,GM1721,2015JJ00,262080.0
22678,2016JJ00,"0,182","0,698",Bernheze,,,Bernheze,GM1721,Gemeente 'Bernheze' (GM1721),2544,GM1721,2016JJ00,264041.0
22680,2017JJ00,"0,175","0,705",Bernheze,,,Bernheze,GM1721,Gemeente 'Bernheze' (GM1721),2545,GM1721,2017JJ00,292958.0
22682,2018JJ00,"0,17","0,714",Bernheze,,,Bernheze,GM1721,Gemeente 'Bernheze' (GM1721),2546,GM1721,2018JJ00,312556.0
22684,2019JJ00,"0,181","0,704",Bernheze,,,Bernheze,GM1721,Gemeente 'Bernheze' (GM1721),2547,GM1721,2019JJ00,327786.0
23390,2014JJ00,"0,185","0,727",Best,,,Best,GM0753,Gemeente 'Best' (GM0753),2600,GM0753,2014JJ00,257869.0
23392,2015JJ00,"0,191","0,723",Best,,,Best,GM0753,Gemeente 'Best' (GM0753),2601,GM0753,2015JJ00,244359.0
23394,2016JJ00,"0,181","0,736",Best,,,Best,GM0753,Gemeente 'Best' (GM0753),2602,GM0753,2016JJ00,271229.0
23396,2017JJ00,"0,176","0,746",Best,,,Best,GM0753,Gemeente 'Best' (GM0753),2603,GM0753,2017JJ00,291684.0
23398,2018JJ00,"0,172","0,751",Best,,,Best,GM0753,Gemeente 'Best' (GM0753),2604,GM0753,2018JJ00,310762.0
23400,2019JJ00,"0,174","0,748",Best,,,Best,GM0753,Gemeente 'Best' (GM0753),2605,GM0753,2019JJ00,341016.0
23584,2014JJ00,"0,146","0,727",Beuningen,,,Beuningen,GM0209,Gemeente 'Beuningen' (GM0209),2629,GM0209,2014JJ00,225126.0
23586,2015JJ00,"0,136","0,737",Beuningen,,,Beuningen,GM0209,Gemeente 'Beuningen' (GM0209),2630,GM0209,2015JJ00,240907.0
23588,2016JJ00,"0,138","0,74",Beuningen,,,Beuningen,GM0209,Gemeente 'Beuningen' (GM0209),2631,GM0209,2016JJ00,239749.0
23590,2017JJ00,"0,134","0,747",Beuningen,,,Beuningen,GM0209,Gemeente 'Beuningen' (GM0209),2632,GM0209,2017JJ00,258172.0
23592,2018JJ00,"0,134","0,749",Beuningen,,,Beuningen,GM0209,Gemeente 'Beuningen' (GM0209),2633,GM0209,2018JJ00,300367.0
23594,2019JJ00,"0,144","0,741",Beuningen,,,Beuningen,GM0209,Gemeente 'Beuningen' (GM0209),2634,GM0209,2019JJ00,299340.0
23980,2014JJ00,"-0,004","0,811",Beverwijk,,,Beverwijk,GM0375,Gemeente 'Beverwijk' (GM0375),2658,GM0375,2014JJ00,176332.0
23982,2015JJ00,"-0,011","0,823",Beverwijk,,,Beverwijk,GM0375,Gemeente 'Beverwijk' (GM0375),2659,GM0375,2015JJ00,194383.0
23984,2016JJ00,"-0,017","0,83",Beverwijk,,,Beverwijk,GM0375,Gemeente 'Beverwijk' (GM0375),2660,GM0375,2016JJ00,205799.0
23986,2017JJ00,"-0,026","0,837",Beverwijk,,,Beverwijk,GM0375,Gemeente 'Beverwijk' (GM0375),2661,GM0375,2017JJ00,224475.0
23988,2018JJ00,"-0,018","0,836",Beverwijk,,,Beverwijk,GM0375,Gemeente 'Beverwijk' (GM0375),2662,GM0375,2018JJ00,245578.0
23990,2019JJ00,"-0,006","0,83",Beverwijk,,,Beverwijk,GM0375,Gemeente 'Beverwijk' (GM0375),2663,GM0375,2019JJ00,258905.0
24472,2014JJ00,"0,185","0,759",De Bilt,,,De Bilt,GM0310,Gemeente 'De Bilt' (GM0310),2716,GM0310,2014JJ00,346539.0
24474,2015JJ00,"0,177","0,775",De Bilt,,,De Bilt,GM0310,Gemeente 'De Bilt' (GM0310),2717,GM0310,2015JJ00,374060.0
24476,2016JJ00,"0,177","0,783",De Bilt,,,De Bilt,GM0310,Gemeente 'De Bilt' (GM0310),2718,GM0310,2016JJ00,384837.0
24478,2017JJ00,"0,173","0,795",De Bilt,,,De Bilt,GM0310,Gemeente 'De Bilt' (GM0310),2719,GM0310,2017JJ00,454080.0
24480,2018JJ00,"0,176","0,798",De Bilt,,,De Bilt,GM0310,Gemeente 'De Bilt' (GM0310),2720,GM0310,2018JJ00,468290.0
24482,2019JJ00,"0,187","0,795",De Bilt,,,De Bilt,GM0310,Gemeente 'De Bilt' (GM0310),2721,GM0310,2019JJ00,481411.0
24796,2014JJ00,"0,201","0,639",Bladel,,,Bladel,GM1728,Gemeente 'Bladel' (GM1728),2774,GM1728,2014JJ00,237593.0
24798,2015JJ00,"0,192","0,65",Bladel,,,Bladel,GM1728,Gemeente 'Bladel' (GM1728),2775,GM1728,2015JJ00,247653.0
24800,2016JJ00,"0,194","0,656",Bladel,,,Bladel,GM1728,Gemeente 'Bladel' (GM1728),2776,GM1728,2016JJ00,254590.0
24802,2017JJ00,"0,183","0,67",Bladel,,,Bladel,GM1728,Gemeente 'Bladel' (GM1728),2777,GM1728,2017JJ00,272325.0
24804,2018JJ00,"0,191","0,661",Bladel,,,Bladel,GM1728,Gemeente 'Bladel' (GM1728),2778,GM1728,2018JJ00,295539.0
24806,2019JJ00,"0,197","0,659",Bladel,,,Bladel,GM1728,Gemeente 'Bladel' (GM1728),2779,GM1728,2019JJ00,334264.0
25060,2014JJ00,"0,22","0,688",Blaricum,,,Blaricum,GM0376,Gemeente 'Blaricum' (GM0376),2832,GM0376,2014JJ00,488612.0
25062,2015JJ00,"0,223","0,7",Blaricum,,,Blaricum,GM0376,Gemeente 'Blaricum' (GM0376),2833,GM0376,2015JJ00,549464.0
25064,2016JJ00,"0,23","0,705",Blaricum,,,Blaricum,GM0376,Gemeente 'Blaricum' (GM0376),2834,GM0376,2016JJ00,554646.0
25066,2017JJ00,"0,236","0,711",Blaricum,,,Blaricum,GM0376,Gemeente 'Blaricum' (GM0376),2835,GM0376,2017JJ00,619585.0
25068,2018JJ00,"0,257","0,715",Blaricum,,,Blaricum,GM0376,Gemeente 'Blaricum' (GM0376),2836,GM0376,2018JJ00,902214.0
25070,2019JJ00,"0,266","0,712",Blaricum,,,Blaricum,GM0376,Gemeente 'Blaricum' (GM0376),2837,GM0376,2019JJ00,775909.0
25120,2014JJ00,"0,298","0,691",Bloemendaal,,,Bloemendaal,GM0377,Gemeente 'Bloemendaal' (GM0377),2890,GM0377,2014JJ00,550186.0
25122,2015JJ00,"0,311","0,69",Bloemendaal,,,Bloemendaal,GM0377,Gemeente 'Bloemendaal' (GM0377),2891,GM0377,2015JJ00,597694.0
25124,2016JJ00,"0,319","0,69",Bloemendaal,,,Bloemendaal,GM0377,Gemeente 'Bloemendaal' (GM0377),2892,GM0377,2016JJ00,649703.0
25126,2017JJ00,"0,317","0,703",Bloemendaal,,,Bloemendaal,GM0377,Gemeente 'Bloemendaal' (GM0377),2893,GM0377,2017JJ00,775770.0
25128,2018JJ00,"0,336","0,7",Bloemendaal,,,Bloemendaal,GM0377,Gemeente 'Bloemendaal' (GM0377),2894,GM0377,2018JJ00,777662.0
25130,2019JJ00,"0,344","0,698",Bloemendaal,,,Bloemendaal,GM0377,Gemeente 'Bloemendaal' (GM0377),2895,GM0377,2019JJ00,831578.0
25410,2014JJ00,"0,22","0,667",Bodegraven-Reeuwijk,,,Bodegraven-Reeuwijk,GM1901,Gemeente 'Bodegraven-Reeuwijk' (GM1901),2977,GM1901,2014JJ00,260044.0
25412,2015JJ00,"0,214","0,677",Bodegraven-Reeuwijk,,,Bodegraven-Reeuwijk,GM1901,Gemeente 'Bodegraven-Reeuwijk' (GM1901),2978,GM1901,2015JJ00,264394.0
25414,2016JJ00,"0,207","0,688",Bodegraven-Reeuwijk,,,Bodegraven-Reeuwijk,GM1901,Gemeente 'Bodegraven-Reeuwijk' (GM1901),2979,GM1901,2016JJ00,265782.0
25416,2017JJ00,"0,199","0,699",Bodegraven-Reeuwijk,,,Bodegraven-Reeuwijk,GM1901,Gemeente 'Bodegraven-Reeuwijk' (GM1901),2980,GM1901,2017JJ00,277598.0
25418,2018JJ00,"0,202","0,695",Bodegraven-Reeuwijk,,,Bodegraven-Reeuwijk,GM1901,Gemeente 'Bodegraven-Reeuwijk' (GM1901),2981,GM1901,2018JJ00,296157.0
25420,2019JJ00,"0,209","0,691",Bodegraven-Reeuwijk,,,Bodegraven-Reeuwijk,GM1901,Gemeente 'Bodegraven-Reeuwijk' (GM1901),2982,GM1901,2019JJ00,330097.0
25892,2014JJ00,"0,215","0,635",Boekel,,,Boekel,GM0755,Gemeente 'Boekel' (GM0755),3006,GM0755,2014JJ00,232914.0
25894,2015JJ00,"0,202","0,647",Boekel,,,Boekel,GM0755,Gemeente 'Boekel' (GM0755),3007,GM0755,2015JJ00,234539.0
25896,2016JJ00,"0,203","0,646",Boekel,,,Boekel,GM0755,Gemeente 'Boekel' (GM0755),3008,GM0755,2016JJ00,252999.0
25898,2017JJ00,"0,193","0,667",Boekel,,,Boekel,GM0755,Gemeente 'Boekel' (GM0755),3009,GM0755,2017JJ00,264489.0
25900,2018JJ00,"0,196","0,662",Boekel,,,Boekel,GM0755,Gemeente 'Boekel' (GM0755),3010,GM0755,2018JJ00,292198.0
25902,2019JJ00,"0,208","0,653",Boekel,,,Boekel,GM0755,Gemeente 'Boekel' (GM0755),3011,GM0755,2019JJ00,315919.0
26024,2014JJ00,"0,03","0,732",Borger-Odoorn,,,Borger-Odoorn,GM1681,Gemeente 'Borger-Odoorn' (GM1681),3151,GM1681,2014JJ00,178862.0
26026,2015JJ00,"0,028","0,739",Borger-Odoorn,,,Borger-Odoorn,GM1681,Gemeente 'Borger-Odoorn' (GM1681),3152,GM1681,2015JJ00,193502.0
26028,2016JJ00,"0,021","0,752",Borger-Odoorn,,,Borger-Odoorn,GM1681,Gemeente 'Borger-Odoorn' (GM1681),3153,GM1681,2016JJ00,204217.0
26030,2017JJ00,"0,016","0,758",Borger-Odoorn,,,Borger-Odoorn,GM1681,Gemeente 'Borger-Odoorn' (GM1681),3154,GM1681,2017JJ00,212736.0
26032,2018JJ00,"0,017","0,765",Borger-Odoorn,,,Borger-Odoorn,GM1681,Gemeente 'Borger-Odoorn' (GM1681),3155,GM1681,2018JJ00,216935.0
26034,2019JJ00,"0,019","0,765",Borger-Odoorn,,,Borger-Odoorn,GM1681,Gemeente 'Borger-Odoorn' (GM1681),3156,GM1681,2019JJ00,233711.0
26646,2014JJ00,"0,113","0,742",Borne,,,Borne,GM0147,Gemeente 'Borne' (GM0147),3209,GM0147,2014JJ00,208272.0
26648,2015JJ00,"0,121","0,74",Borne,,,Borne,GM0147,Gemeente 'Borne' (GM0147),3210,GM0147,2015JJ00,206915.0
26650,2016JJ00,"0,109","0,766",Borne,,,Borne,GM0147,Gemeente 'Borne' (GM0147),3211,GM0147,2016JJ00,230277.0
26652,2017JJ00,"0,11","0,772",Borne,,,Borne,GM0147,Gemeente 'Borne' (GM0147),3212,GM0147,2017JJ00,232211.0
26654,2018JJ00,"0,127","0,758",Borne,,,Borne,GM0147,Gemeente 'Borne' (GM0147),3213,GM0147,2018JJ00,252398.0
26656,2019JJ00,"0,139","0,746",Borne,,,Borne,GM0147,Gemeente 'Borne' (GM0147),3214,GM0147,2019JJ00,270534.0
26844,2014JJ00,"0,151","0,662",Borsele,,,Borsele,GM0654,Gemeente 'Borsele' (GM0654),3238,GM0654,2014JJ00,189830.0
26846,2015JJ00,"0,156","0,661",Borsele,,,Borsele,GM0654,Gemeente 'Borsele' (GM0654),3239,GM0654,2015JJ00,198139.0
26848,2016JJ00,"0,15","0,674",Borsele,,,Borsele,GM0654,Gemeente 'Borsele' (GM0654),3240,GM0654,2016JJ00,198956.0
26850,2017JJ00,"0,144","0,678",Borsele,,,Borsele,GM0654,Gemeente 'Borsele' (GM0654),3241,GM0654,2017JJ00,207747.0
26852,2018JJ00,"0,14","0,678",Borsele,,,Borsele,GM0654,Gemeente 'Borsele' (GM0654),3242,GM0654,2018JJ00,228958.0
26854,2019JJ00,"0,144","0,673",Borsele,,,Borsele,GM0654,Gemeente 'Borsele' (GM0654),3243,GM0654,2019JJ00,241363.0
27276,2014JJ00,"0,153","0,701",Boxmeer,,,Boxmeer,GM0756,Gemeente 'Boxmeer' (GM0756),3296,GM0756,2014JJ00,212156.0
27278,2015JJ00,"0,112","0,757",Boxmeer,,,Boxmeer,GM0756,Gemeente 'Boxmeer' (GM0756),3297,GM0756,2015JJ00,232398.0
27280,2016JJ00,"0,105","0,766",Boxmeer,,,Boxmeer,GM0756,Gemeente 'Boxmeer' (GM0756),3298,GM0756,2016JJ00,237758.0
27282,2017JJ00,"0,124","0,731",Boxmeer,,,Boxmeer,GM0756,Gemeente 'Boxmeer' (GM0756),3299,GM0756,2017JJ00,243723.0
27284,2018JJ00,"0,133","0,722",Boxmeer,,,Boxmeer,GM0756,Gemeente 'Boxmeer' (GM0756),3300,GM0756,2018JJ00,263418.0
27286,2019JJ00,"0,128","0,722",Boxmeer,,,Boxmeer,GM0756,Gemeente 'Boxmeer' (GM0756),3301,GM0756,2019JJ00,293693.0
27708,2014JJ00,"0,091","0,761",Boxtel,,,Boxtel,GM0757,Gemeente 'Boxtel' (GM0757),3325,GM0757,2014JJ00,242196.0
27710,2015JJ00,"0,081","0,778",Boxtel,,,Boxtel,GM0757,Gemeente 'Boxtel' (GM0757),3326,GM0757,2015JJ00,246872.0
27712,2016JJ00,"0,079","0,783",Boxtel,,,Boxtel,GM0757,Gemeente 'Boxtel' (GM0757),3327,GM0757,2016JJ00,268053.0
27714,2017JJ00,"0,065","0,791",Boxtel,,,Boxtel,GM0757,Gemeente 'Boxtel' (GM0757),3328,GM0757,2017JJ00,282739.0
27716,2018JJ00,"0,074","0,786",Boxtel,,,Boxtel,GM0757,Gemeente 'Boxtel' (GM0757),3329,GM0757,2018JJ00,296677.0
27718,2019JJ00,"0,074","0,784",Boxtel,,,Boxtel,GM0757,Gemeente 'Boxtel' (GM0757),3330,GM0757,2019JJ00,337626.0
27906,2014JJ00,"-0,004","0,877",Breda,,,Breda,GM0758,Gemeente 'Breda' (GM0758),3383,GM0758,2014JJ00,244255.0
27908,2015JJ00,"-0,006","0,887",Breda,,,Breda,GM0758,Gemeente 'Breda' (GM0758),3384,GM0758,2015JJ00,246592.0
27910,2016JJ00,"-0,005","0,893",Breda,,,Breda,GM0758,Gemeente 'Breda' (GM0758),3385,GM0758,2016JJ00,266550.0
27912,2017JJ00,"-0,008","0,901",Breda,,,Breda,GM0758,Gemeente 'Breda' (GM0758),3386,GM0758,2017JJ00,295568.0
27914,2018JJ00,"-0,004","0,902",Breda,,,Breda,GM0758,Gemeente 'Breda' (GM0758),3387,GM0758,2018JJ00,329476.0
27916,2019JJ00,"0,013","0,89",Breda,,,Breda,GM0758,Gemeente 'Breda' (GM0758),3388,GM0758,2019JJ00,349971.0
28622,2014JJ00,"0,148","0,693",Brielle,,,Brielle,GM0501,Gemeente 'Brielle' (GM0501),3470,GM0501,2014JJ00,179756.0
28624,2015JJ00,"0,147","0,7",Brielle,,,Brielle,GM0501,Gemeente 'Brielle' (GM0501),3471,GM0501,2015JJ00,196047.0
28626,2016JJ00,"0,148","0,7",Brielle,,,Brielle,GM0501,Gemeente 'Brielle' (GM0501),3472,GM0501,2016JJ00,220629.0
28628,2017JJ00,"0,15","0,695",Brielle,,,Brielle,GM0501,Gemeente 'Brielle' (GM0501),3473,GM0501,2017JJ00,242999.0
28630,2018JJ00,"0,156","0,693",Brielle,,,Brielle,GM0501,Gemeente 'Brielle' (GM0501),3474,GM0501,2018JJ00,274686.0
28632,2019JJ00,"0,162","0,687",Brielle,,,Brielle,GM0501,Gemeente 'Brielle' (GM0501),3475,GM0501,2019JJ00,295460.0
28816,2014JJ00,"0,157","0,666",Bronckhorst,,,Bronckhorst,GM1876,Gemeente 'Bronckhorst' (GM1876),3528,GM1876,2014JJ00,239751.0
28818,2015JJ00,"0,156","0,668",Bronckhorst,,,Bronckhorst,GM1876,Gemeente 'Bronckhorst' (GM1876),3529,GM1876,2015JJ00,239902.0
28820,2016JJ00,"0,154","0,679",Bronckhorst,,,Bronckhorst,GM1876,Gemeente 'Bronckhorst' (GM1876),3530,GM1876,2016JJ00,245747.0
28822,2017JJ00,"0,145","0,694",Bronckhorst,,,Bronckhorst,GM1876,Gemeente 'Bronckhorst' (GM1876),3531,GM1876,2017JJ00,276263.0
28824,2018JJ00,"0,147","0,694",Bronckhorst,,,Bronckhorst,GM1876,Gemeente 'Bronckhorst' (GM1876),3532,GM1876,2018JJ00,284826.0
28826,2019JJ00,"0,156","0,686",Bronckhorst,,,Bronckhorst,GM1876,Gemeente 'Bronckhorst' (GM1876),3533,GM1876,2019JJ00,312686.0
29260,2014JJ00,"0,074","0,728",Brummen,,,Brummen,GM0213,Gemeente 'Brummen' (GM0213),3615,GM0213,2014JJ00,239879.0
29262,2015JJ00,"0,077","0,73",Brummen,,,Brummen,GM0213,Gemeente 'Brummen' (GM0213),3616,GM0213,2015JJ00,236020.0
29264,2016JJ00,"0,07","0,748",Brummen,,,Brummen,GM0213,Gemeente 'Brummen' (GM0213),3617,GM0213,2016JJ00,247929.0
29266,2017JJ00,"0,054","0,767",Brummen,,,Brummen,GM0213,Gemeente 'Brummen' (GM0213),3618,GM0213,2017JJ00,268532.0
29268,2018JJ00,"0,061","0,762",Brummen,,,Brummen,GM0213,Gemeente 'Brummen' (GM0213),3619,GM0213,2018JJ00,294112.0
29270,2019JJ00,"0,063","0,757",Brummen,,,Brummen,GM0213,Gemeente 'Brummen' (GM0213),3620,GM0213,2019JJ00,314125.0
29596,2014JJ00,"-0,159","0,843",Brunssum,,,Brunssum,GM0899,Gemeente 'Brunssum' (GM0899),3644,GM0899,2014JJ00,135537.0
29598,2015JJ00,"-0,163","0,846",Brunssum,,,Brunssum,GM0899,Gemeente 'Brunssum' (GM0899),3645,GM0899,2015JJ00,148880.0
29600,2016JJ00,"-0,163","0,848",Brunssum,,,Brunssum,GM0899,Gemeente 'Brunssum' (GM0899),3646,GM0899,2016JJ00,149486.0
29602,2017JJ00,"-0,164","0,853",Brunssum,,,Brunssum,GM0899,Gemeente 'Brunssum' (GM0899),3647,GM0899,2017JJ00,156069.0
29604,2018JJ00,"-0,17","0,857",Brunssum,,,Brunssum,GM0899,Gemeente 'Brunssum' (GM0899),3648,GM0899,2018JJ00,170698.0
29606,2019JJ00,"-0,168","0,853",Brunssum,,,Brunssum,GM0899,Gemeente 'Brunssum' (GM0899),3649,GM0899,2019JJ00,174186.0
30046,2014JJ00,"0,277","0,669",Bunnik,,,Bunnik,GM0312,Gemeente 'Bunnik' (GM0312),3702,GM0312,2014JJ00,271316.0
30048,2015JJ00,"0,284","0,676",Bunnik,,,Bunnik,GM0312,Gemeente 'Bunnik' (GM0312),3703,GM0312,2015JJ00,300792.0
30050,2016JJ00,"0,287","0,683",Bunnik,,,Bunnik,GM0312,Gemeente 'Bunnik' (GM0312),3704,GM0312,2016JJ00,339691.0
30052,2017JJ00,"0,294","0,683",Bunnik,,,Bunnik,GM0312,Gemeente 'Bunnik' (GM0312),3705,GM0312,2017JJ00,354780.0
30054,2018JJ00,"0,296","0,693",Bunnik,,,Bunnik,GM0312,Gemeente 'Bunnik' (GM0312),3706,GM0312,2018JJ00,402389.0
30056,2019JJ00,"0,31","0,683",Bunnik,,,Bunnik,GM0312,Gemeente 'Bunnik' (GM0312),3707,GM0312,2019JJ00,405915.0
30142,2014JJ00,"0,182","0,638",Bunschoten,,,Bunschoten,GM0313,Gemeente 'Bunschoten' (GM0313),3731,GM0313,2014JJ00,220633.0
30144,2015JJ00,"0,181","0,648",Bunschoten,,,Bunschoten,GM0313,Gemeente 'Bunschoten' (GM0313),3732,GM0313,2015JJ00,248750.0
30146,2016JJ00,"0,182","0,655",Bunschoten,,,Bunschoten,GM0313,Gemeente 'Bunschoten' (GM0313),3733,GM0313,2016JJ00,251164.0
30148,2017JJ00,"0,18","0,659",Bunschoten,,,Bunschoten,GM0313,Gemeente 'Bunschoten' (GM0313),3734,GM0313,2017JJ00,274301.0
30150,2018JJ00,"0,189","0,649",Bunschoten,,,Bunschoten,GM0313,Gemeente 'Bunschoten' (GM0313),3735,GM0313,2018JJ00,311681.0
30152,2019JJ00,"0,189","0,648",Bunschoten,,,Bunschoten,GM0313,Gemeente 'Bunschoten' (GM0313),3736,GM0313,2019JJ00,326403.0
30262,2014JJ00,"0,19","0,669",Buren,,,Buren,GM0214,Gemeente 'Buren' (GM0214),3760,GM0214,2014JJ00,268619.0
30264,2015JJ00,"0,184","0,676",Buren,,,Buren,GM0214,Gemeente 'Buren' (GM0214),3761,GM0214,2015JJ00,274334.0
30266,2016JJ00,"0,182","0,684",Buren,,,Buren,GM0214,Gemeente 'Buren' (GM0214),3762,GM0214,2016JJ00,276091.0
